depth	age	error	dR	dSTD	cc
1.54	12.96	0.11	0	0.2	2
1.72	13.89	0.13	0	0.2	2
1.86	13.92	0.11	0	0.2	2
1.86	14.05	0.12	0	0.2	2
2.26	15.05	0.14	0	0.2	2
2.46	16.18	0.12	0	0.2	2
2.78	17.78	0.14	0	0.2	2
3.14	19.17	0.15	0	0.2	2
3.46	21.16	0.19	0	0.2	2
3.46	21.07	0.18	0	0.2	2
3.7	22.7	0.22	0	0.2	2
3.9	24.48	0.22	0	0.2	2
4.14	26.31	0.2	0	0.2	2
4.14	26.71	0.2	0	0.2	2
4.22	27.11	0.31	0	0.2	2
4.5	29.64	0.36	0	0.2	2
