depth	age	error	dR	dSTD	cc
0.13	0.825	0.035	0	0.2	2
0.78	2.17	0.015	0	0.2	2
1.38	2.85	0.03	0	0.2	2
2.03	3.8	0.02	0	0.2	2
2.63	4.78	0.035	0	0.2	2
3.48	6.34	0.04	0	0.2	2
3.93	7.5	0.045	0	0.2	2
4.33	8.24	0.025	0	0.2	2
4.83	9.34	0.04	0	0.2	2
5.48	10.55	0.04	0	0.2	2
5.98	12.3	0.065	0	0.2	2
6.38	13.1	0.05	0	0.2	2
6.63	15.1	0.06	0	0.2	2
6.83	15.95	0.085	0	0.2	2
7.13	17.5	0.08	0	0.2	2
7.38	18.45	0.08	0	0.2	2
