depth	age	error	dR	dSTD	cc
0.055	0.9	0.025	0	0.2	2
0.3875	3.08	0.03	0	0.2	2
0.73	4.84	0.035	0	0.2	2
1.43	7.185	0.04	0	0.2	2
1.9025	8.71	0.04	0	0.2	2
2.13	9.885	0.05	0	0.2	2
2.58	10.9	0.06	0	0.2	2
3.03	12.47	0.06	0	0.2	2
3.43	13.66	0.09	0	0.2	2
4.33	16.17	0.11	0	0.2	2
5.23	18.44	0.15	0	0.2	2
6.38	21.18	0.2	0	0.2	2
7.98	26.95	0.37	0	0.2	2
9.38	35.78	1.17	0	0.2	2
