depth	age	error	dR	dSTD	cc
0.02	1.516	0.058	0	0.2	2
0.05	1.737	0.03	0	0.2	2
0.22	3.534	0.041	0	0.2	2
0.35	4.068	0.03	0	0.2	2
0.72	6.588	0.047	0	0.2	2
0.9	7.751	0.035	0	0.2	2
1.02	8.03	0.065	0	0.2	2
1.17	8.823	0.05	0	0.2	2
1.27	10.306	0.07	0	0.2	2
1.47	10.411	0.07	0	0.2	2
1.57	12.066	0.06	0	0.2	2
1.72	13.117	0.071	0	0.2	2
1.8	13.748	0.035	0	0.2	2
1.92	14.08	0.074	0	0.2	2
2.07	15.616	0.075	0	0.2	2
2.17	16.47	0.081	0	0.2	2
2.62	18.985	0.094	0	0.2	2
2.72	20.96	0.15	0	0.2	2
2.92	24.65	0.078	0	0.2	2
